frequency	V(onoise)
1.840048699316072e+005	1.070120e-007
1.841299157303371e+005	1.069265e-007
1.842549615290669e+005	1.068412e-007
1.843800073277968e+005	1.067559e-007
1.845050531265266e+005	1.066707e-007
1.846300989252565e+005	1.065856e-007
1.847551447239863e+005	1.065005e-007
1.848801905227162e+005	1.064156e-007
1.850052363214460e+005	1.063308e-007
1.851302821201759e+005	1.062460e-007
1.852553279189057e+005	1.061613e-007
1.853803737176356e+005	1.060768e-007
1.855054195163654e+005	1.059923e-007
1.856304653150953e+005	1.059079e-007
1.857555111138251e+005	1.058236e-007
1.858805569125550e+005	1.057393e-007
1.860056027112848e+005	1.056552e-007
1.861306485100147e+005	1.055712e-007
1.862556943087445e+005	1.054872e-007
1.863807401074744e+005	1.054033e-007
1.865057859062042e+005	1.053196e-007
1.866308317049340e+005	1.052359e-007
1.867558775036639e+005	1.051523e-007
1.868809233023938e+005	1.050687e-007
1.870059691011236e+005	1.049853e-007
1.871310148998534e+005	1.049020e-007
1.872560606985833e+005	1.048187e-007
1.873811064973131e+005	1.047355e-007
1.875061522960430e+005	1.046525e-007
1.876311980947728e+005	1.045695e-007
1.877562438935027e+005	1.044866e-007
1.878812896922325e+005	1.044037e-007
1.880063354909624e+005	1.043210e-007
1.881313812896922e+005	1.042384e-007
1.882564270884221e+005	1.041558e-007
1.883814728871519e+005	1.040733e-007
1.885065186858818e+005	1.039909e-007
1.886315644846116e+005	1.039086e-007
1.887566102833415e+005	1.038264e-007
1.888816560820713e+005	1.037443e-007
1.890067018808012e+005	1.036622e-007
1.891317476795310e+005	1.035803e-007
1.892567934782609e+005	1.034984e-007
1.893818392769907e+005	1.034166e-007
1.895068850757206e+005	1.033349e-007
1.896319308744504e+005	1.032533e-007
1.897569766731803e+005	1.031718e-007
1.898820224719101e+005	1.030903e-007
1.900070682706400e+005	1.030090e-007
1.901321140693698e+005	1.029277e-007
1.902571598680997e+005	1.028465e-007
1.903822056668295e+005	1.027654e-007
1.905072514655594e+005	1.026844e-007
1.906322972642892e+005	1.026034e-007
1.907573430630190e+005	1.025226e-007
1.908823888617489e+005	1.024418e-007
1.910074346604788e+005	1.023611e-007
1.911324804592086e+005	1.022805e-007
1.912575262579384e+005	1.022000e-007
1.913825720566683e+005	1.021196e-007
1.915076178553981e+005	1.020392e-007
1.916326636541280e+005	1.019590e-007
1.917577094528579e+005	1.018788e-007
1.918827552515877e+005	1.017987e-007
1.920078010503175e+005	1.017187e-007
1.921328468490474e+005	1.016387e-007
1.922578926477772e+005	1.015589e-007
1.923829384465071e+005	1.014791e-007
1.925079842452369e+005	1.013994e-007
1.926330300439668e+005	1.013198e-007
1.927580758426966e+005	1.012403e-007
1.928831216414265e+005	1.011609e-007
1.930081674401563e+005	1.010815e-007
1.931332132388862e+005	1.010022e-007
1.932582590376160e+005	1.009231e-007
1.933833048363459e+005	1.008439e-007
1.935083506350757e+005	1.007649e-007
1.936333964338056e+005	1.006860e-007
1.937584422325354e+005	1.006071e-007
1.938834880312653e+005	1.005283e-007
1.940085338299951e+005	1.004496e-007
1.941335796287250e+005	1.003710e-007
1.942586254274548e+005	1.002925e-007
1.943836712261847e+005	1.002140e-007
1.945087170249145e+005	1.001357e-007
1.946337628236444e+005	1.000574e-007
1.947588086223742e+005	9.997917e-008
1.948838544211040e+005	9.990104e-008
1.950089002198339e+005	9.982300e-008
1.951339460185638e+005	9.974503e-008
1.952589918172936e+005	9.966714e-008
1.953840376160234e+005	9.958934e-008
1.955090834147533e+005	9.951161e-008
1.956341292134831e+005	9.943397e-008
1.957591750122130e+005	9.935641e-008
1.958842208109429e+005	9.927892e-008
1.960092666096727e+005	9.920151e-008
1.961343124084025e+005	9.912419e-008
1.962593582071324e+005	9.904694e-008
1.963844040058623e+005	9.896978e-008
1.965094498045921e+005	9.889270e-008
1.966344956033219e+005	9.881569e-008
1.967595414020518e+005	9.873877e-008
1.968845872007816e+005	9.866191e-008
1.970096329995115e+005	9.858515e-008
1.971346787982413e+005	9.850847e-008
1.972597245969712e+005	9.843185e-008
1.973847703957010e+005	9.835532e-008
1.975098161944309e+005	9.827887e-008
1.976348619931607e+005	9.820250e-008
1.977599077918906e+005	9.812621e-008
1.978849535906204e+005	9.804999e-008
1.980099993893503e+005	9.797385e-008
1.981350451880801e+005	9.789780e-008
1.982600909868100e+005	9.782182e-008
1.983851367855398e+005	9.774591e-008
1.985101825842697e+005	9.767009e-008
1.986352283829995e+005	9.759435e-008
1.987602741817294e+005	9.751868e-008
1.988853199804592e+005	9.744308e-008
1.990103657791890e+005	9.736758e-008
1.991354115779189e+005	9.729214e-008
1.992604573766488e+005	9.721678e-008
1.993855031753786e+005	9.714150e-008
1.995105489741085e+005	9.706631e-008
1.996355947728383e+005	9.699118e-008
1.997606405715681e+005	9.691613e-008
1.998856863702980e+005	9.684116e-008
2.000107321690279e+005	9.676626e-008
2.001357779677577e+005	9.669145e-008
2.002608237664875e+005	9.661671e-008
2.003858695652174e+005	9.654205e-008
2.005109153639473e+005	9.646746e-008
2.006359611626771e+005	9.639295e-008
2.007610069614069e+005	9.631852e-008
2.008860527601368e+005	9.624416e-008
2.010110985588666e+005	9.616988e-008
2.011361443575965e+005	9.609567e-008
2.012611901563263e+005	9.602154e-008
2.013862359550562e+005	9.594748e-008
2.015112817537860e+005	9.587351e-008
2.016363275525159e+005	9.579961e-008
2.017613733512457e+005	9.572578e-008
2.018864191499756e+005	9.565203e-008
2.020114649487054e+005	9.557836e-008
2.021365107474353e+005	9.550476e-008
2.022615565461651e+005	9.543123e-008
2.023866023448950e+005	9.535778e-008
2.025116481436248e+005	9.528441e-008
2.026366939423547e+005	9.521111e-008
2.027617397410845e+005	9.513789e-008
2.028867855398144e+005	9.506474e-008
2.030118313385442e+005	9.499166e-008
2.031368771372740e+005	9.491867e-008
2.032619229360039e+005	9.484574e-008
2.033869687347338e+005	9.477289e-008
2.035120145334636e+005	9.470011e-008
2.036370603321935e+005	9.462741e-008
2.037621061309233e+005	9.455479e-008
2.038871519296532e+005	9.448223e-008
2.040121977283830e+005	9.440975e-008
2.041372435271129e+005	9.433735e-008
2.042622893258427e+005	9.426501e-008
2.043873351245725e+005	9.419276e-008
2.045123809233024e+005	9.412057e-008
2.046374267220323e+005	9.404846e-008
2.047624725207621e+005	9.397642e-008
2.048875183194919e+005	9.390446e-008
2.050125641182218e+005	9.383257e-008
2.051376099169516e+005	9.376075e-008
2.052626557156815e+005	9.368900e-008
2.053877015144113e+005	9.361733e-008
2.055127473131412e+005	9.354574e-008
2.056377931118710e+005	9.347421e-008
2.057628389106009e+005	9.340275e-008
2.058878847093307e+005	9.333138e-008
2.060129305080606e+005	9.326007e-008
2.061379763067904e+005	9.318884e-008
2.062630221055203e+005	9.311767e-008
2.063880679042501e+005	9.304658e-008
2.065131137029800e+005	9.297556e-008
2.066381595017098e+005	9.290462e-008
2.067632053004397e+005	9.283374e-008
2.068882510991695e+005	9.276295e-008
2.070132968978994e+005	9.269221e-008
2.071383426966292e+005	9.262155e-008
2.072633884953591e+005	9.255097e-008
2.073884342940889e+005	9.248046e-008
2.075134800928188e+005	9.241001e-008
2.076385258915486e+005	9.233964e-008
2.077635716902785e+005	9.226934e-008
2.078886174890083e+005	9.219911e-008
2.080136632877382e+005	9.212895e-008
2.081387090864680e+005	9.205887e-008
2.082637548851979e+005	9.198885e-008
2.083888006839277e+005	9.191891e-008
2.085138464826575e+005	9.184903e-008
2.086388922813874e+005	9.177923e-008
2.087639380801173e+005	9.170950e-008
2.088889838788471e+005	9.163983e-008
2.090140296775769e+005	9.157024e-008
2.091390754763068e+005	9.150072e-008
2.092641212750366e+005	9.143127e-008
2.093891670737665e+005	9.136189e-008
2.095142128724963e+005	9.129258e-008
2.096392586712262e+005	9.122334e-008
2.097643044699560e+005	9.115417e-008
2.098893502686859e+005	9.108507e-008
2.100143960674157e+005	9.101604e-008
2.101394418661456e+005	9.094708e-008
2.102644876648754e+005	9.087819e-008
2.103895334636053e+005	9.080937e-008
2.105145792623351e+005	9.074062e-008
2.106396250610650e+005	9.067193e-008
2.107646708597948e+005	9.060332e-008
2.108897166585247e+005	9.053478e-008
2.110147624572545e+005	9.046630e-008
2.111398082559844e+005	9.039790e-008
2.112648540547142e+005	9.032956e-008
2.113898998534441e+005	9.026130e-008
2.115149456521739e+005	9.019310e-008
2.116399914509038e+005	9.012496e-008
2.117650372496336e+005	9.005691e-008
2.118900830483635e+005	8.998892e-008
2.120151288470933e+005	8.992099e-008
2.121401746458232e+005	8.985313e-008
2.122652204445530e+005	8.978535e-008
2.123902662432829e+005	8.971762e-008
2.125153120420127e+005	8.964997e-008
2.126403578407425e+005	8.958239e-008
2.127654036394724e+005	8.951488e-008
2.128904494382023e+005	8.944743e-008
2.130154952369321e+005	8.938005e-008
2.131405410356619e+005	8.931274e-008
2.132655868343918e+005	8.924550e-008
2.133906326331216e+005	8.917832e-008
2.135156784318515e+005	8.911121e-008
2.136407242305813e+005	8.904417e-008
2.137657700293112e+005	8.897720e-008
2.138908158280410e+005	8.891029e-008
2.140158616267709e+005	8.884345e-008
2.141409074255007e+005	8.877668e-008
2.142659532242306e+005	8.870997e-008
2.143909990229604e+005	8.864334e-008
2.145160448216903e+005	8.857677e-008
2.146410906204201e+005	8.851026e-008
2.147661364191500e+005	8.844383e-008
2.148911822178798e+005	8.837745e-008
2.150162280166097e+005	8.831115e-008
2.151412738153395e+005	8.824491e-008
2.152663196140694e+005	8.817874e-008
2.153913654127992e+005	8.811264e-008
2.155164112115291e+005	8.804660e-008
2.156414570102589e+005	8.798062e-008
2.157665028089888e+005	8.791472e-008
2.158915486077186e+005	8.784887e-008
2.160165944064485e+005	8.778310e-008
2.161416402051783e+005	8.771740e-008
2.162666860039082e+005	8.765175e-008
2.163917318026380e+005	8.758617e-008
2.165167776013679e+005	8.752066e-008
2.166418234000977e+005	8.745521e-008
2.167668691988275e+005	8.738984e-008
2.168919149975574e+005	8.732452e-008
2.170169607962873e+005	8.725927e-008
2.171420065950171e+005	8.719408e-008
2.172670523937469e+005	8.712897e-008
2.173920981924768e+005	8.706391e-008
2.175171439912066e+005	8.699892e-008
2.176421897899365e+005	8.693399e-008
2.177672355886663e+005	8.686914e-008
2.178922813873962e+005	8.680434e-008
2.180173271861260e+005	8.673961e-008
2.181423729848559e+005	8.667494e-008
2.182674187835857e+005	8.661034e-008
2.183924645823156e+005	8.654580e-008
2.185175103810454e+005	8.648133e-008
2.186425561797753e+005	8.641693e-008
2.187676019785051e+005	8.635258e-008
2.188926477772350e+005	8.628830e-008
2.190176935759648e+005	8.622408e-008
2.191427393746947e+005	8.615993e-008
2.192677851734245e+005	8.609585e-008
2.193928309721544e+005	8.603182e-008
2.195178767708842e+005	8.596786e-008
2.196429225696141e+005	8.590396e-008
2.197679683683439e+005	8.584013e-008
2.198930141670738e+005	8.577636e-008
2.200180599658036e+005	8.571266e-008
2.201431057645335e+005	8.564901e-008
2.202681515632633e+005	8.558543e-008
2.203931973619932e+005	8.552192e-008
2.205182431607230e+005	8.545847e-008
2.206432889594529e+005	8.539507e-008
2.207683347581827e+005	8.533175e-008
2.208933805569125e+005	8.526848e-008
2.210184263556424e+005	8.520529e-008
2.211434721543723e+005	8.514215e-008
2.212685179531021e+005	8.507907e-008
2.213935637518319e+005	8.501605e-008
2.215186095505618e+005	8.495311e-008
2.216436553492917e+005	8.489022e-008
2.217687011480215e+005	8.482739e-008
2.218937469467513e+005	8.476463e-008
2.220187927454812e+005	8.470193e-008
2.221438385442110e+005	8.463929e-008
2.222688843429409e+005	8.457671e-008
2.223939301416708e+005	8.451420e-008
2.225189759404006e+005	8.445175e-008
2.226440217391304e+005	8.438936e-008
2.227690675378603e+005	8.432703e-008
2.228941133365901e+005	8.426476e-008
2.230191591353200e+005	8.420255e-008
2.231442049340498e+005	8.414041e-008
2.232692507327797e+005	8.407833e-008
2.233942965315095e+005	8.401631e-008
2.235193423302394e+005	8.395435e-008
2.236443881289692e+005	8.389245e-008
2.237694339276991e+005	8.383061e-008
2.238944797264289e+005	8.376884e-008
2.240195255251588e+005	8.370713e-008
2.241445713238886e+005	8.364547e-008
2.242696171226185e+005	8.358388e-008
2.243946629213483e+005	8.352234e-008
2.245197087200782e+005	8.346088e-008
2.246447545188080e+005	8.339946e-008
2.247698003175379e+005	8.333812e-008
2.248948461162677e+005	8.327683e-008
2.250198919149975e+005	8.321560e-008
2.251449377137274e+005	8.315443e-008
2.252699835124573e+005	8.309333e-008
2.253950293111871e+005	8.303228e-008
2.255200751099169e+005	8.297129e-008
2.256451209086468e+005	8.291036e-008
2.257701667073767e+005	8.284950e-008
2.258952125061065e+005	8.278870e-008
2.260202583048363e+005	8.272794e-008
2.261453041035662e+005	8.266726e-008
2.262703499022960e+005	8.260663e-008
2.263953957010259e+005	8.254607e-008
2.265204414997558e+005	8.248556e-008
2.266454872984856e+005	8.242511e-008
2.267705330972154e+005	8.236472e-008
2.268955788959453e+005	8.230439e-008
2.270206246946751e+005	8.224412e-008
2.271456704934050e+005	8.218391e-008
2.272707162921348e+005	8.212376e-008
2.273957620908647e+005	8.206367e-008
2.275208078895945e+005	8.200364e-008
2.276458536883244e+005	8.194366e-008
2.277708994870542e+005	8.188375e-008
2.278959452857841e+005	8.182389e-008
2.280209910845139e+005	8.176410e-008
2.281460368832438e+005	8.170436e-008
2.282710826819736e+005	8.164468e-008
2.283961284807035e+005	8.158506e-008
2.285211742794333e+005	8.152550e-008
2.286462200781632e+005	8.146599e-008
2.287712658768930e+005	8.140655e-008
2.288963116756229e+005	8.134716e-008
2.290213574743527e+005	8.128783e-008
2.291464032730826e+005	8.122856e-008
2.292714490718124e+005	8.116935e-008
2.293964948705423e+005	8.111019e-008
2.295215406692721e+005	8.105110e-008
2.296465864680019e+005	8.099206e-008
2.297716322667318e+005	8.093308e-008
2.298966780654617e+005	8.087416e-008
2.300217238641915e+005	8.081529e-008
2.301467696629214e+005	8.075649e-008
2.302718154616512e+005	8.069774e-008
2.303968612603810e+005	8.063905e-008
2.305219070591109e+005	8.058041e-008
2.306469528578408e+005	8.052184e-008
2.307719986565706e+005	8.046332e-008
2.308970444553004e+005	8.040485e-008
2.310220902540303e+005	8.034645e-008
2.311471360527601e+005	8.028810e-008
2.312721818514900e+005	8.022981e-008
2.313972276502198e+005	8.017157e-008
2.315222734489497e+005	8.011340e-008
2.316473192476795e+005	8.005527e-008
2.317723650464094e+005	7.999721e-008
2.318974108451392e+005	7.993921e-008
2.320224566438691e+005	7.988125e-008
2.321475024425989e+005	7.982337e-008
2.322725482413288e+005	7.976553e-008
2.323975940400586e+005	7.970775e-008
2.325226398387885e+005	7.965002e-008
2.326476856375183e+005	7.959235e-008
2.327727314362482e+005	7.953474e-008
2.328977772349780e+005	7.947719e-008
2.330228230337079e+005	7.941969e-008
2.331478688324377e+005	7.936224e-008
2.332729146311676e+005	7.930486e-008
2.333979604298974e+005	7.924753e-008
2.335230062286273e+005	7.919025e-008
2.336480520273571e+005	7.913303e-008
2.337730978260870e+005	7.907587e-008
2.338981436248168e+005	7.901876e-008
2.340231894235467e+005	7.896171e-008
2.341482352222765e+005	7.890471e-008
2.342732810210064e+005	7.884778e-008
2.343983268197362e+005	7.879089e-008
2.345233726184660e+005	7.873405e-008
2.346484184171959e+005	7.867728e-008
2.347734642159258e+005	7.862057e-008
2.348985100146556e+005	7.856390e-008
2.350235558133854e+005	7.850729e-008
2.351486016121153e+005	7.845073e-008
2.352736474108451e+005	7.839424e-008
2.353986932095750e+005	7.833779e-008
2.355237390083048e+005	7.828140e-008
2.356487848070347e+005	7.822506e-008
2.357738306057645e+005	7.816879e-008
2.358988764044944e+005	7.811256e-008
2.360239222032242e+005	7.805639e-008
2.361489680019541e+005	7.800027e-008
2.362740138006839e+005	7.794421e-008
2.363990595994138e+005	7.788820e-008
2.365241053981436e+005	7.783225e-008
2.366491511968735e+005	7.777635e-008
2.367741969956033e+005	7.772051e-008
2.368992427943332e+005	7.766472e-008
2.370242885930630e+005	7.760898e-008
2.371493343917929e+005	7.755330e-008
2.372743801905227e+005	7.749767e-008
2.373994259892526e+005	7.744210e-008
2.375244717879824e+005	7.738657e-008
2.376495175867123e+005	7.733111e-008
2.377745633854421e+005	7.727569e-008
2.378996091841720e+005	7.722034e-008
2.380246549829018e+005	7.716503e-008
2.381497007816317e+005	7.710977e-008
2.382747465803615e+005	7.705458e-008
2.383997923790914e+005	7.699943e-008
2.385248381778212e+005	7.694434e-008
2.386498839765510e+005	7.688930e-008
2.387749297752809e+005	7.683432e-008
2.388999755740108e+005	7.677939e-008
2.390250213727406e+005	7.672450e-008
2.391500671714704e+005	7.666968e-008
2.392751129702003e+005	7.661490e-008
2.394001587689302e+005	7.656018e-008
2.395252045676600e+005	7.650551e-008
2.396502503663898e+005	7.645090e-008
2.397752961651197e+005	7.639634e-008
2.399003419638495e+005	7.634183e-008
2.400253877625794e+005	7.628737e-008
2.401504335613092e+005	7.623297e-008
2.402754793600391e+005	7.617862e-008
2.404005251587689e+005	7.612432e-008
2.405255709574988e+005	7.607007e-008
2.406506167562286e+005	7.601587e-008
2.407756625549585e+005	7.596174e-008
2.409007083536883e+005	7.590764e-008
2.410257541524182e+005	7.585361e-008
2.411507999511480e+005	7.579962e-008
2.412758457498779e+005	7.574568e-008
2.414008915486077e+005	7.569180e-008
2.415259373473376e+005	7.563797e-008
2.416509831460674e+005	7.558420e-008
2.417760289447973e+005	7.553047e-008
2.419010747435271e+005	7.547679e-008
2.420261205422570e+005	7.542317e-008
2.421511663409868e+005	7.536960e-008
2.422762121397167e+005	7.531608e-008
2.424012579384465e+005	7.526261e-008
2.425263037371764e+005	7.520919e-008
2.426513495359062e+005	7.515582e-008
2.427763953346360e+005	7.510251e-008
2.429014411333659e+005	7.504925e-008
2.430264869320958e+005	7.499604e-008
2.431515327308256e+005	7.494288e-008
2.432765785295554e+005	7.488976e-008
2.434016243282853e+005	7.483671e-008
2.435266701270152e+005	7.478370e-008
2.436517159257450e+005	7.473074e-008
2.437767617244748e+005	7.467784e-008
2.439018075232047e+005	7.462498e-008
2.440268533219345e+005	7.457217e-008
2.441518991206644e+005	7.451942e-008
2.442769449193942e+005	7.446671e-008
2.444019907181241e+005	7.441406e-008
2.445270365168539e+005	7.436146e-008
2.446520823155838e+005	7.430891e-008
2.447771281143136e+005	7.425641e-008
2.449021739130435e+005	7.420395e-008
2.450272197117733e+005	7.415155e-008
2.451522655105032e+005	7.409920e-008
2.452773113092330e+005	7.404690e-008
2.454023571079629e+005	7.399465e-008
2.455274029066927e+005	7.394245e-008
2.456524487054226e+005	7.389030e-008
2.457774945041524e+005	7.383819e-008
2.459025403028823e+005	7.378614e-008
2.460275861016121e+005	7.373414e-008
2.461526319003420e+005	7.368219e-008
2.462776776990718e+005	7.363029e-008
2.464027234978017e+005	7.357843e-008
2.465277692965315e+005	7.352664e-008
2.466528150952614e+005	7.347488e-008
2.467778608939912e+005	7.342317e-008
2.469029066927211e+005	7.337152e-008
2.470279524914509e+005	7.331992e-008
2.471529982901808e+005	7.326836e-008
2.472780440889106e+005	7.321685e-008
2.474030898876404e+005	7.316540e-008
2.475281356863703e+005	7.311399e-008
2.476531814851002e+005	7.306262e-008
2.477782272838300e+005	7.301131e-008
2.479032730825598e+005	7.296006e-008
2.480283188812897e+005	7.290884e-008
2.481533646800195e+005	7.285767e-008
2.482784104787494e+005	7.280656e-008
2.484034562774792e+005	7.275549e-008
2.485285020762091e+005	7.270447e-008
2.486535478749389e+005	7.265351e-008
2.487785936736688e+005	7.260259e-008
2.489036394723986e+005	7.255171e-008
2.490286852711285e+005	7.250089e-008
2.491537310698583e+005	7.245011e-008
2.492787768685882e+005	7.239939e-008
2.494038226673180e+005	7.234870e-008
2.495288684660479e+005	7.229808e-008
2.496539142647777e+005	7.224750e-008
2.497789600635076e+005	7.219696e-008
2.499040058622374e+005	7.214648e-008
2.500290516609673e+005	7.209604e-008
2.501540974596971e+005	7.204564e-008
2.502791432584270e+005	7.199530e-008
2.504041890571568e+005	7.194501e-008
2.505292348558867e+005	7.189476e-008
2.506542806546165e+005	7.184456e-008
2.507793264533464e+005	7.179441e-008
2.509043722520762e+005	7.174430e-008
2.510294180508061e+005	7.169425e-008
2.511544638495359e+005	7.164424e-008
2.512795096482658e+005	7.159428e-008
2.514045554469956e+005	7.154436e-008
2.515296012457254e+005	7.149450e-008
2.516546470444553e+005	7.144468e-008
2.517796928431852e+005	7.139491e-008
2.519047386419150e+005	7.134518e-008
2.520297844406448e+005	7.129550e-008
2.521548302393747e+005	7.124587e-008
2.522798760381045e+005	7.119629e-008
2.524049218368344e+005	7.114675e-008
2.525299676355642e+005	7.109726e-008
2.526550134342941e+005	7.104781e-008
2.527800592330239e+005	7.099842e-008
2.529051050317538e+005	7.094907e-008
2.530301508304836e+005	7.089977e-008
2.531551966292135e+005	7.085051e-008
2.532802424279433e+005	7.080131e-008
2.534052882266732e+005	7.075214e-008
2.535303340254030e+005	7.070302e-008
2.536553798241329e+005	7.065395e-008
2.537804256228627e+005	7.060493e-008
2.539054714215926e+005	7.055595e-008
2.540305172203224e+005	7.050702e-008
2.541555630190523e+005	7.045814e-008
2.542806088177821e+005	7.040929e-008
2.544056546165120e+005	7.036050e-008
2.545307004152418e+005	7.031176e-008
2.546557462139717e+005	7.026306e-008
2.547807920127015e+005	7.021440e-008
2.549058378114314e+005	7.016579e-008
2.550308836101612e+005	7.011723e-008
2.551559294088911e+005	7.006871e-008
2.552809752076209e+005	7.002024e-008
2.554060210063508e+005	6.997181e-008
2.555310668050806e+005	6.992344e-008
2.556561126038104e+005	6.987510e-008
2.557811584025403e+005	6.982681e-008
2.559062042012702e+005	6.977857e-008
2.560312500000000e+005	6.973037e-008
2.561562957987298e+005	6.968222e-008
2.562813415974597e+005	6.963411e-008
2.564063873961895e+005	6.958604e-008
2.565314331949194e+005	6.953803e-008
2.566564789936493e+005	6.949006e-008
2.567815247923791e+005	6.944213e-008
2.569065705911089e+005	6.939425e-008
2.570316163898388e+005	6.934641e-008
2.571566621885687e+005	6.929862e-008
2.572817079872985e+005	6.925087e-008
2.574067537860283e+005	6.920317e-008
2.575317995847582e+005	6.915552e-008
2.576568453834880e+005	6.910791e-008
2.577818911822179e+005	6.906034e-008
2.579069369809477e+005	6.901281e-008
2.580319827796776e+005	6.896533e-008
2.581570285784074e+005	6.891791e-008
2.582820743771373e+005	6.887051e-008
2.584071201758671e+005	6.882317e-008
2.585321659745970e+005	6.877587e-008
2.586572117733268e+005	6.872862e-008
2.587822575720567e+005	6.868140e-008
2.589073033707865e+005	6.863424e-008
2.590323491695164e+005	6.858711e-008
2.591573949682462e+005	6.854004e-008
2.592824407669761e+005	6.849300e-008
2.594074865657059e+005	6.844601e-008
2.595325323644358e+005	6.839907e-008
2.596575781631656e+005	6.835216e-008
2.597826239618954e+005	6.830530e-008
2.599076697606253e+005	6.825849e-008
2.600327155593552e+005	6.821172e-008
2.601577613580850e+005	6.816499e-008
2.602828071568148e+005	6.811831e-008
2.604078529555447e+005	6.807167e-008
2.605328987542745e+005	6.802507e-008
2.606579445530044e+005	6.797852e-008
2.607829903517343e+005	6.793201e-008
2.609080361504641e+005	6.788554e-008
2.610330819491939e+005	6.783912e-008
2.611581277479238e+005	6.779275e-008
2.612831735466537e+005	6.774641e-008
2.614082193453835e+005	6.770012e-008
2.615332651441133e+005	6.765387e-008
2.616583109428432e+005	6.760767e-008
2.617833567415730e+005	6.756150e-008
2.619084025403029e+005	6.751538e-008
2.620334483390327e+005	6.746931e-008
2.621584941377626e+005	6.742327e-008
2.622835399364925e+005	6.737728e-008
2.624085857352223e+005	6.733134e-008
2.625336315339521e+005	6.728543e-008
2.626586773326820e+005	6.723957e-008
2.627837231314118e+005	6.719375e-008
2.629087689301416e+005	6.714797e-008
2.630338147288715e+005	6.710224e-008
2.631588605276014e+005	6.705655e-008
2.632839063263312e+005	6.701090e-008
2.634089521250611e+005	6.696529e-008
2.635339979237909e+005	6.691973e-008
2.636590437225208e+005	6.687421e-008
2.637840895212506e+005	6.682873e-008
2.639091353199804e+005	6.678329e-008
2.640341811187103e+005	6.673790e-008
2.641592269174401e+005	6.669255e-008
2.642842727161700e+005	6.664724e-008
2.644093185148999e+005	6.660197e-008
2.645343643136297e+005	6.655674e-008
2.646594101123596e+005	6.651156e-008
2.647844559110894e+005	6.646642e-008
2.649095017098193e+005	6.642132e-008
2.650345475085491e+005	6.637627e-008
2.651595933072789e+005	6.633125e-008
2.652846391060088e+005	6.628628e-008
2.654096849047386e+005	6.624134e-008
2.655347307034685e+005	6.619645e-008
2.656597765021983e+005	6.615160e-008
2.657848223009282e+005	6.610679e-008
2.659098680996581e+005	6.606203e-008
2.660349138983879e+005	6.601731e-008
2.661599596971177e+005	6.597262e-008
2.662850054958476e+005	6.592798e-008
2.664100512945774e+005	6.588338e-008
2.665350970933073e+005	6.583883e-008
2.666601428920371e+005	6.579430e-008
2.667851886907670e+005	6.574983e-008
2.669102344894968e+005	6.570539e-008
2.670352802882267e+005	6.566101e-008
2.671603260869565e+005	6.561665e-008
2.672853718856864e+005	6.557234e-008
2.674104176844162e+005	6.552807e-008
2.675354634831460e+005	6.548384e-008
2.676605092818759e+005	6.543965e-008
2.677855550806058e+005	6.539550e-008
2.679106008793356e+005	6.535139e-008
2.680356466780655e+005	6.530733e-008
2.681606924767953e+005	6.526331e-008
2.682857382755252e+005	6.521932e-008
2.684107840742550e+005	6.517538e-008
2.685358298729849e+005	6.513147e-008
2.686608756717147e+005	6.508761e-008
2.687859214704445e+005	6.504379e-008
2.689109672691744e+005	6.500001e-008
2.690360130679042e+005	6.495627e-008
2.691610588666341e+005	6.491256e-008
2.692861046653640e+005	6.486891e-008
2.694111504640938e+005	6.482529e-008
2.695361962628237e+005	6.478170e-008
2.696612420615535e+005	6.473817e-008
2.697862878602833e+005	6.469467e-008
2.699113336590132e+005	6.465120e-008
2.700363794577430e+005	6.460778e-008
2.701614252564729e+005	6.456440e-008
2.702864710552027e+005	6.452107e-008
2.704115168539326e+005	6.447777e-008
2.705365626526625e+005	6.443451e-008
2.706616084513923e+005	6.439129e-008
2.707866542501221e+005	6.434811e-008
2.709117000488520e+005	6.430497e-008
2.710367458475818e+005	6.426187e-008
2.711617916463117e+005	6.421880e-008
2.712868374450415e+005	6.417579e-008
2.714118832437714e+005	6.413281e-008
2.715369290425012e+005	6.408986e-008
2.716619748412311e+005	6.404696e-008
2.717870206399609e+005	6.400410e-008
2.719120664386908e+005	6.396127e-008
2.720371122374206e+005	6.391848e-008
2.721621580361505e+005	6.387575e-008
2.722872038348803e+005	6.383303e-008
2.724122496336101e+005	6.379037e-008
2.725372954323400e+005	6.374774e-008
2.726623412310699e+005	6.370515e-008
2.727873870297997e+005	6.366260e-008
2.729124328285296e+005	6.362009e-008
2.730374786272594e+005	6.357762e-008
2.731625244259893e+005	6.353519e-008
2.732875702247191e+005	6.349280e-008
2.734126160234489e+005	6.345044e-008
2.735376618221788e+005	6.340813e-008
2.736627076209086e+005	6.336585e-008
2.737877534196385e+005	6.332362e-008
2.739127992183684e+005	6.328142e-008
2.740378450170982e+005	6.323926e-008
2.741628908158281e+005	6.319713e-008
2.742879366145579e+005	6.315505e-008
2.744129824132877e+005	6.311301e-008
2.745380282120176e+005	6.307100e-008
2.746630740107474e+005	6.302903e-008
2.747881198094773e+005	6.298711e-008
2.749131656082071e+005	6.294521e-008
2.750382114069370e+005	6.290336e-008
2.751632572056668e+005	6.286155e-008
2.752883030043967e+005	6.281977e-008
2.754133488031265e+005	6.277803e-008
2.755383946018564e+005	6.273633e-008
2.756634404005862e+005	6.269467e-008
2.757884861993160e+005	6.265304e-008
2.759135319980459e+005	6.261146e-008
