frequency	V(onoise)
9.976538350016405e+005	7.229167e-009
9.977788464471294e+005	7.227646e-009
9.979038578926183e+005	7.226126e-009
9.980288693381072e+005	7.224607e-009
9.981538807835961e+005	7.223087e-009
9.982788922290850e+005	7.221569e-009
9.984039036745739e+005	7.220051e-009
9.985289151200628e+005	7.218534e-009
9.986539265655517e+005	7.217017e-009
9.987789380110406e+005	7.215501e-009
9.989039494565295e+005	7.213985e-009
9.990289609020184e+005	7.212469e-009
9.991539723475073e+005	7.210955e-009
9.992789837929962e+005	7.209441e-009
9.994039952384851e+005	7.207927e-009
9.995290066839739e+005	7.206414e-009
9.996540181294628e+005	7.204901e-009
9.997790295749517e+005	7.203389e-009
9.999040410204406e+005	7.201877e-009
1.000029052465930e+006	7.200366e-009
1.000154063911418e+006	7.198856e-009
1.000279075356907e+006	7.197346e-009
1.000404086802396e+006	7.195836e-009
1.000529098247885e+006	7.194327e-009
1.000654109693374e+006	7.192819e-009
1.000779121138863e+006	7.191311e-009
1.000904132584352e+006	7.189803e-009
1.001029144029841e+006	7.188297e-009
1.001154155475330e+006	7.186790e-009
1.001279166920819e+006	7.185284e-009
1.001404178366307e+006	7.183779e-009
1.001529189811796e+006	7.182274e-009
1.001654201257285e+006	7.180770e-009
1.001779212702774e+006	7.179267e-009
1.001904224148263e+006	7.177763e-009
1.002029235593752e+006	7.176261e-009
1.002154247039241e+006	7.174759e-009
1.002279258484730e+006	7.173257e-009
1.002404269930219e+006	7.171756e-009
1.002529281375708e+006	7.170256e-009
1.002654292821196e+006	7.168755e-009
1.002779304266685e+006	7.167256e-009
1.002904315712174e+006	7.165757e-009
1.003029327157663e+006	7.164258e-009
1.003154338603152e+006	7.162760e-009
1.003279350048641e+006	7.161263e-009
1.003404361494130e+006	7.159766e-009
1.003529372939619e+006	7.158270e-009
1.003654384385108e+006	7.156774e-009
1.003779395830596e+006	7.155278e-009
1.003904407276085e+006	7.153783e-009
1.004029418721574e+006	7.152289e-009
1.004154430167063e+006	7.150796e-009
1.004279441612552e+006	7.149302e-009
1.004404453058041e+006	7.147809e-009
1.004529464503530e+006	7.146317e-009
1.004654475949019e+006	7.144825e-009
1.004779487394508e+006	7.143334e-009
1.004904498839997e+006	7.141844e-009
1.005029510285485e+006	7.140353e-009
1.005154521730974e+006	7.138864e-009
1.005279533176463e+006	7.137375e-009
1.005404544621952e+006	7.135886e-009
1.005529556067441e+006	7.134398e-009
1.005654567512930e+006	7.132910e-009
1.005779578958419e+006	7.131423e-009
1.005904590403908e+006	7.129937e-009
1.006029601849397e+006	7.128451e-009
1.006154613294886e+006	7.126965e-009
1.006279624740374e+006	7.125480e-009
1.006404636185863e+006	7.123996e-009
1.006529647631352e+006	7.122511e-009
1.006654659076841e+006	7.121028e-009
1.006779670522330e+006	7.119545e-009
1.006904681967819e+006	7.118063e-009
1.007029693413308e+006	7.116581e-009
1.007154704858797e+006	7.115099e-009
1.007279716304286e+006	7.113619e-009
1.007404727749775e+006	7.112138e-009
1.007529739195263e+006	7.110658e-009
1.007654750640752e+006	7.109179e-009
1.007779762086241e+006	7.107700e-009
1.007904773531730e+006	7.106221e-009
1.008029784977219e+006	7.104744e-009
1.008154796422708e+006	7.103266e-009
1.008279807868197e+006	7.101789e-009
1.008404819313686e+006	7.100313e-009
1.008529830759175e+006	7.098838e-009
1.008654842204663e+006	7.097362e-009
1.008779853650152e+006	7.095887e-009
1.008904865095641e+006	7.094413e-009
1.009029876541130e+006	7.092940e-009
1.009154887986619e+006	7.091466e-009
1.009279899432108e+006	7.089993e-009
1.009404910877597e+006	7.088521e-009
1.009529922323086e+006	7.087050e-009
1.009654933768575e+006	7.085578e-009
1.009779945214064e+006	7.084108e-009
1.009904956659552e+006	7.082637e-009
1.010029968105041e+006	7.081168e-009
1.010154979550530e+006	7.079699e-009
1.010279990996019e+006	7.078230e-009
1.010405002441508e+006	7.076762e-009
1.010530013886997e+006	7.075294e-009
1.010655025332486e+006	7.073827e-009
1.010780036777975e+006	7.072360e-009
1.010905048223464e+006	7.070894e-009
1.011030059668953e+006	7.069429e-009
1.011155071114441e+006	7.067963e-009
1.011280082559930e+006	7.066498e-009
1.011405094005419e+006	7.065034e-009
1.011530105450908e+006	7.063571e-009
1.011655116896397e+006	7.062108e-009
1.011780128341886e+006	7.060645e-009
1.011905139787375e+006	7.059183e-009
1.012030151232864e+006	7.057722e-009
1.012155162678353e+006	7.056260e-009
1.012280174123842e+006	7.054800e-009
1.012405185569330e+006	7.053340e-009
1.012530197014819e+006	7.051880e-009
1.012655208460308e+006	7.050421e-009
1.012780219905797e+006	7.048962e-009
1.012905231351286e+006	7.047504e-009
1.013030242796775e+006	7.046047e-009
1.013155254242264e+006	7.044590e-009
1.013280265687753e+006	7.043133e-009
1.013405277133242e+006	7.041677e-009
1.013530288578730e+006	7.040221e-009
1.013655300024219e+006	7.038766e-009
1.013780311469708e+006	7.037312e-009
1.013905322915197e+006	7.035858e-009
1.014030334360686e+006	7.034404e-009
1.014155345806175e+006	7.032951e-009
1.014280357251664e+006	7.031498e-009
1.014405368697153e+006	7.030046e-009
1.014530380142642e+006	7.028595e-009
1.014655391588131e+006	7.027144e-009
1.014780403033619e+006	7.025693e-009
1.014905414479108e+006	7.024243e-009
1.015030425924597e+006	7.022793e-009
1.015155437370086e+006	7.021344e-009
1.015280448815575e+006	7.019896e-009
1.015405460261064e+006	7.018448e-009
1.015530471706553e+006	7.017000e-009
1.015655483152042e+006	7.015553e-009
1.015780494597531e+006	7.014106e-009
1.015905506043020e+006	7.012660e-009
1.016030517488508e+006	7.011214e-009
1.016155528933997e+006	7.009769e-009
1.016280540379486e+006	7.008325e-009
1.016405551824975e+006	7.006880e-009
1.016530563270464e+006	7.005437e-009
1.016655574715953e+006	7.003994e-009
1.016780586161442e+006	7.002551e-009
1.016905597606931e+006	7.001109e-009
1.017030609052420e+006	6.999668e-009
1.017155620497908e+006	6.998226e-009
1.017280631943397e+006	6.996785e-009
1.017405643388886e+006	6.995345e-009
1.017530654834375e+006	6.993905e-009
1.017655666279864e+006	6.992466e-009
1.017780677725353e+006	6.991028e-009
1.017905689170842e+006	6.989589e-009
1.018030700616331e+006	6.988152e-009
1.018155712061820e+006	6.986714e-009
1.018280723507309e+006	6.985278e-009
1.018405734952797e+006	6.983842e-009
1.018530746398286e+006	6.982406e-009
1.018655757843775e+006	6.980970e-009
1.018780769289264e+006	6.979536e-009
1.018905780734753e+006	6.978101e-009
1.019030792180242e+006	6.976668e-009
1.019155803625731e+006	6.975234e-009
1.019280815071220e+006	6.973802e-009
1.019405826516709e+006	6.972369e-009
1.019530837962198e+006	6.970937e-009
1.019655849407686e+006	6.969506e-009
1.019780860853175e+006	6.968075e-009
1.019905872298664e+006	6.966645e-009
1.020030883744153e+006	6.965215e-009
1.020155895189642e+006	6.963786e-009
1.020280906635131e+006	6.962356e-009
1.020405918080620e+006	6.960928e-009
1.020530929526109e+006	6.959500e-009
1.020655940971598e+006	6.958073e-009
1.020780952417087e+006	6.956646e-009
1.020905963862575e+006	6.955219e-009
1.021030975308064e+006	6.953793e-009
1.021155986753553e+006	6.952368e-009
1.021280998199042e+006	6.950943e-009
1.021406009644531e+006	6.949518e-009
1.021531021090020e+006	6.948094e-009
1.021656032535509e+006	6.946671e-009
1.021781043980998e+006	6.945247e-009
1.021906055426487e+006	6.943825e-009
1.022031066871975e+006	6.942403e-009
1.022156078317464e+006	6.940981e-009
1.022281089762953e+006	6.939560e-009
1.022406101208442e+006	6.938139e-009
1.022531112653931e+006	6.936719e-009
1.022656124099420e+006	6.935299e-009
1.022781135544909e+006	6.933880e-009
1.022906146990398e+006	6.932462e-009
1.023031158435887e+006	6.931043e-009
1.023156169881376e+006	6.929626e-009
1.023281181326864e+006	6.928208e-009
1.023406192772353e+006	6.926792e-009
1.023531204217842e+006	6.925375e-009
1.023656215663331e+006	6.923959e-009
1.023781227108820e+006	6.922544e-009
1.023906238554309e+006	6.921129e-009
1.024031249999798e+006	6.919715e-009
1.024156261445287e+006	6.918301e-009
1.024281272890776e+006	6.916888e-009
1.024406284336265e+006	6.915474e-009
1.024531295781753e+006	6.914062e-009
1.024656307227242e+006	6.912650e-009
1.024781318672731e+006	6.911239e-009
1.024906330118220e+006	6.909827e-009
1.025031341563709e+006	6.908417e-009
1.025156353009198e+006	6.907007e-009
1.025281364454687e+006	6.905597e-009
1.025406375900176e+006	6.904188e-009
1.025531387345665e+006	6.902780e-009
1.025656398791153e+006	6.901371e-009
1.025781410236642e+006	6.899964e-009
1.025906421682131e+006	6.898556e-009
1.026031433127620e+006	6.897150e-009
1.026156444573109e+006	6.895744e-009
1.026281456018598e+006	6.894338e-009
1.026406467464087e+006	6.892932e-009
1.026531478909576e+006	6.891527e-009
1.026656490355065e+006	6.890123e-009
1.026781501800554e+006	6.888719e-009
1.026906513246042e+006	6.887316e-009
1.027031524691531e+006	6.885913e-009
1.027156536137020e+006	6.884511e-009
1.027281547582509e+006	6.883109e-009
1.027406559027998e+006	6.881707e-009
1.027531570473487e+006	6.880306e-009
1.027656581918976e+006	6.878905e-009
1.027781593364465e+006	6.877506e-009
1.027906604809954e+006	6.876106e-009
1.028031616255443e+006	6.874707e-009
1.028156627700931e+006	6.873308e-009
1.028281639146420e+006	6.871910e-009
1.028406650591909e+006	6.870512e-009
1.028531662037398e+006	6.869115e-009
1.028656673482887e+006	6.867718e-009
1.028781684928376e+006	6.866322e-009
1.028906696373865e+006	6.864926e-009
1.029031707819354e+006	6.863531e-009
1.029156719264843e+006	6.862136e-009
1.029281730710332e+006	6.860741e-009
1.029406742155820e+006	6.859347e-009
1.029531753601309e+006	6.857954e-009
1.029656765046798e+006	6.856561e-009
1.029781776492287e+006	6.855168e-009
1.029906787937776e+006	6.853777e-009
1.030031799383265e+006	6.852385e-009
1.030156810828754e+006	6.850994e-009
1.030281822274243e+006	6.849603e-009
1.030406833719732e+006	6.848213e-009
1.030531845165220e+006	6.846823e-009
1.030656856610709e+006	6.845434e-009
1.030781868056198e+006	6.844045e-009
1.030906879501687e+006	6.842657e-009
1.031031890947176e+006	6.841269e-009
1.031156902392665e+006	6.839882e-009
1.031281913838154e+006	6.838495e-009
1.031406925283643e+006	6.837108e-009
1.031531936729132e+006	6.835722e-009
1.031656948174621e+006	6.834337e-009
1.031781959620109e+006	6.832952e-009
1.031906971065598e+006	6.831567e-009
1.032031982511087e+006	6.830183e-009
1.032156993956576e+006	6.828800e-009
1.032282005402065e+006	6.827416e-009
1.032407016847554e+006	6.826034e-009
1.032532028293043e+006	6.824652e-009
1.032657039738532e+006	6.823270e-009
1.032782051184021e+006	6.821888e-009
1.032907062629510e+006	6.820508e-009
1.033032074074998e+006	6.819127e-009
1.033157085520487e+006	6.817747e-009
1.033282096965976e+006	6.816368e-009
1.033407108411465e+006	6.814989e-009
1.033532119856954e+006	6.813610e-009
1.033657131302443e+006	6.812232e-009
1.033782142747932e+006	6.810855e-009
1.033907154193421e+006	6.809477e-009
1.034032165638910e+006	6.808101e-009
1.034157177084399e+006	6.806725e-009
1.034282188529887e+006	6.805349e-009
1.034407199975376e+006	6.803974e-009
1.034532211420865e+006	6.802599e-009
1.034657222866354e+006	6.801224e-009
1.034782234311843e+006	6.799850e-009
1.034907245757332e+006	6.798477e-009
1.035032257202821e+006	6.797104e-009
1.035157268648310e+006	6.795732e-009
1.035282280093799e+006	6.794360e-009
1.035407291539287e+006	6.792988e-009
1.035532302984776e+006	6.791617e-009
1.035657314430265e+006	6.790246e-009
1.035782325875754e+006	6.788876e-009
1.035907337321243e+006	6.787506e-009
1.036032348766732e+006	6.786137e-009
1.036157360212221e+006	6.784768e-009
1.036282371657710e+006	6.783400e-009
1.036407383103199e+006	6.782032e-009
1.036532394548688e+006	6.780664e-009
1.036657405994176e+006	6.779298e-009
1.036782417439665e+006	6.777931e-009
1.036907428885154e+006	6.776565e-009
1.037032440330643e+006	6.775199e-009
1.037157451776132e+006	6.773834e-009
1.037282463221621e+006	6.772469e-009
1.037407474667110e+006	6.771105e-009
1.037532486112599e+006	6.769741e-009
1.037657497558088e+006	6.768378e-009
1.037782509003577e+006	6.767015e-009
1.037907520449065e+006	6.765652e-009
1.038032531894554e+006	6.764290e-009
1.038157543340043e+006	6.762929e-009
1.038282554785532e+006	6.761568e-009
1.038407566231021e+006	6.760208e-009
1.038532577676510e+006	6.758847e-009
1.038657589121999e+006	6.757487e-009
1.038782600567488e+006	6.756128e-009
1.038907612012977e+006	6.754770e-009
1.039032623458465e+006	6.753411e-009
1.039157634903954e+006	6.752053e-009
1.039282646349443e+006	6.750696e-009
1.039407657794932e+006	6.749339e-009
1.039532669240421e+006	6.747982e-009
1.039657680685910e+006	6.746626e-009
1.039782692131399e+006	6.745271e-009
1.039907703576888e+006	6.743916e-009
1.040032715022377e+006	6.742561e-009
1.040157726467866e+006	6.741206e-009
1.040282737913354e+006	6.739853e-009
1.040407749358843e+006	6.738500e-009
1.040532760804332e+006	6.737146e-009
1.040657772249821e+006	6.735794e-009
1.040782783695310e+006	6.734442e-009
1.040907795140799e+006	6.733091e-009
1.041032806586288e+006	6.731739e-009
1.041157818031777e+006	6.730389e-009
1.041282829477266e+006	6.729039e-009
1.041407840922755e+006	6.727689e-009
1.041532852368243e+006	6.726339e-009
1.041657863813732e+006	6.724990e-009
1.041782875259221e+006	6.723642e-009
1.041907886704710e+006	6.722294e-009
1.042032898150199e+006	6.720947e-009
1.042157909595688e+006	6.719600e-009
1.042282921041177e+006	6.718253e-009
1.042407932486666e+006	6.716907e-009
1.042532943932155e+006	6.715561e-009
1.042657955377644e+006	6.714216e-009
1.042782966823132e+006	6.712871e-009
1.042907978268621e+006	6.711527e-009
1.043032989714110e+006	6.710183e-009
1.043158001159599e+006	6.708839e-009
1.043283012605088e+006	6.707496e-009
1.043408024050577e+006	6.706154e-009
1.043533035496066e+006	6.704812e-009
1.043658046941555e+006	6.703470e-009
1.043783058387044e+006	6.702129e-009
1.043908069832532e+006	6.700788e-009
1.044033081278021e+006	6.699448e-009
1.044158092723510e+006	6.698108e-009
1.044283104168999e+006	6.696768e-009
1.044408115614488e+006	6.695429e-009
1.044533127059977e+006	6.694091e-009
1.044658138505466e+006	6.692753e-009
1.044783149950955e+006	6.691415e-009
1.044908161396444e+006	6.690077e-009
1.045033172841933e+006	6.688741e-009
1.045158184287421e+006	6.687404e-009
1.045283195732910e+006	6.686069e-009
1.045408207178399e+006	6.684733e-009
1.045533218623888e+006	6.683398e-009
1.045658230069377e+006	6.682063e-009
1.045783241514866e+006	6.680729e-009
1.045908252960355e+006	6.679396e-009
1.046033264405844e+006	6.678063e-009
1.046158275851333e+006	6.676729e-009
1.046283287296822e+006	6.675397e-009
1.046408298742310e+006	6.674065e-009
1.046533310187799e+006	6.672734e-009
1.046658321633288e+006	6.671403e-009
1.046783333078777e+006	6.670072e-009
1.046908344524266e+006	6.668742e-009
1.047033355969755e+006	6.667412e-009
1.047158367415244e+006	6.666083e-009
1.047283378860733e+006	6.664754e-009
1.047408390306222e+006	6.663426e-009
1.047533401751711e+006	6.662098e-009
1.047658413197199e+006	6.660770e-009
1.047783424642688e+006	6.659443e-009
1.047908436088177e+006	6.658117e-009
1.048033447533666e+006	6.656790e-009
1.048158458979155e+006	6.655465e-009
1.048283470424644e+006	6.654139e-009
1.048408481870133e+006	6.652814e-009
1.048533493315622e+006	6.651490e-009
1.048658504761111e+006	6.650166e-009
1.048783516206600e+006	6.648842e-009
1.048908527652089e+006	6.647519e-009
1.049033539097578e+006	6.646196e-009
1.049158550543067e+006	6.644874e-009
1.049283561988556e+006	6.643552e-009
1.049408573434045e+006	6.642231e-009
1.049533584879534e+006	6.640910e-009
1.049658596325023e+006	6.639590e-009
1.049783607770512e+006	6.638269e-009
1.049908619216001e+006	6.636950e-009
1.050033630661490e+006	6.635631e-009
1.050158642106979e+006	6.634312e-009
1.050283653552468e+006	6.632994e-009
1.050408664997957e+006	6.631676e-009
1.050533676443446e+006	6.630358e-009
1.050658687888935e+006	6.629041e-009
1.050783699334424e+006	6.627725e-009
1.050908710779913e+006	6.626409e-009
1.051033722225402e+006	6.625093e-009
1.051158733670891e+006	6.623778e-009
1.051283745116380e+006	6.622463e-009
1.051408756561869e+006	6.621148e-009
1.051533768007358e+006	6.619834e-009
1.051658779452847e+006	6.618521e-009
1.051783790898336e+006	6.617208e-009
1.051908802343825e+006	6.615895e-009
1.052033813789314e+006	6.614583e-009
1.052158825234803e+006	6.613271e-009
1.052283836680292e+006	6.611959e-009
1.052408848125781e+006	6.610648e-009
1.052533859571270e+006	6.609338e-009
1.052658871016759e+006	6.608028e-009
1.052783882462248e+006	6.606718e-009
1.052908893907737e+006	6.605409e-009
1.053033905353226e+006	6.604100e-009
1.053158916798715e+006	6.602792e-009
1.053283928244204e+006	6.601484e-009
1.053408939689693e+006	6.600176e-009
1.053533951135182e+006	6.598869e-009
1.053658962580671e+006	6.597562e-009
1.053783974026160e+006	6.596256e-009
1.053908985471649e+006	6.594950e-009
1.054033996917138e+006	6.593645e-009
1.054159008362627e+006	6.592340e-009
1.054284019808116e+006	6.591036e-009
1.054409031253605e+006	6.589732e-009
1.054534042699094e+006	6.588428e-009
1.054659054144583e+006	6.587125e-009
1.054784065590072e+006	6.585822e-009
1.054909077035561e+006	6.584520e-009
1.055034088481050e+006	6.583218e-009
1.055159099926539e+006	6.581916e-009
1.055284111372028e+006	6.580615e-009
1.055409122817517e+006	6.579314e-009
1.055534134263006e+006	6.578014e-009
1.055659145708495e+006	6.576714e-009
1.055784157153984e+006	6.575415e-009
1.055909168599473e+006	6.574116e-009
1.056034180044962e+006	6.572817e-009
1.056159191490451e+006	6.571519e-009
1.056284202935940e+006	6.570222e-009
1.056409214381429e+006	6.568925e-009
1.056534225826918e+006	6.567628e-009
1.056659237272407e+006	6.566331e-009
1.056784248717896e+006	6.565035e-009
1.056909260163385e+006	6.563740e-009
1.057034271608874e+006	6.562445e-009
1.057159283054363e+006	6.561150e-009
1.057284294499853e+006	6.559856e-009
1.057409305945342e+006	6.558562e-009
1.057534317390831e+006	6.557269e-009
1.057659328836320e+006	6.555975e-009
1.057784340281809e+006	6.554683e-009
1.057909351727298e+006	6.553391e-009
1.058034363172787e+006	6.552099e-009
1.058159374618276e+006	6.550807e-009
1.058284386063765e+006	6.549517e-009
1.058409397509254e+006	6.548226e-009
1.058534408954743e+006	6.546936e-009
1.058659420400232e+006	6.545647e-009
1.058784431845721e+006	6.544358e-009
1.058909443291210e+006	6.543069e-009
1.059034454736699e+006	6.541780e-009
1.059159466182188e+006	6.540492e-009
1.059284477627677e+006	6.539205e-009
1.059409489073166e+006	6.537918e-009
1.059534500518655e+006	6.536631e-009
1.059659511964144e+006	6.535345e-009
1.059784523409633e+006	6.534059e-009
1.059909534855122e+006	6.532773e-009
1.060034546300611e+006	6.531489e-009
1.060159557746100e+006	6.530204e-009
1.060284569191589e+006	6.528920e-009
1.060409580637078e+006	6.527636e-009
1.060534592082567e+006	6.526353e-009
1.060659603528056e+006	6.525070e-009
1.060784614973545e+006	6.523787e-009
1.060909626419034e+006	6.522505e-009
1.061034637864523e+006	6.521224e-009
1.061159649310012e+006	6.519942e-009
1.061284660755501e+006	6.518662e-009
1.061409672200990e+006	6.517381e-009
1.061534683646479e+006	6.516101e-009
1.061659695091968e+006	6.514822e-009
1.061784706537457e+006	6.513543e-009
1.061909717982946e+006	6.512264e-009
1.062034729428435e+006	6.510986e-009
1.062159740873924e+006	6.509708e-009
1.062284752319413e+006	6.508430e-009
1.062409763764902e+006	6.507153e-009
1.062534775210391e+006	6.505877e-009
1.062659786655880e+006	6.504600e-009
1.062784798101369e+006	6.503325e-009
1.062909809546858e+006	6.502049e-009
1.063034820992347e+006	6.500774e-009
1.063159832437836e+006	6.499500e-009
1.063284843883325e+006	6.498226e-009
1.063409855328814e+006	6.496952e-009
1.063534866774303e+006	6.495678e-009
1.063659878219792e+006	6.494405e-009
1.063784889665281e+006	6.493133e-009
1.063909901110770e+006	6.491861e-009
1.064034912556259e+006	6.490589e-009
1.064159924001748e+006	6.489318e-009
1.064284935447237e+006	6.488047e-009
1.064409946892726e+006	6.486777e-009
1.064534958338215e+006	6.485507e-009
1.064659969783704e+006	6.484237e-009
1.064784981229193e+006	6.482968e-009
1.064909992674682e+006	6.481699e-009
1.065035004120171e+006	6.480431e-009
1.065160015565660e+006	6.479163e-009
1.065285027011149e+006	6.477896e-009
1.065410038456638e+006	6.476628e-009
1.065535049902127e+006	6.475362e-009
1.065660061347616e+006	6.474095e-009
1.065785072793105e+006	6.472829e-009
1.065910084238594e+006	6.471564e-009
1.066035095684083e+006	6.470299e-009
1.066160107129572e+006	6.469034e-009
1.066285118575061e+006	6.467770e-009
1.066410130020551e+006	6.466506e-009
1.066535141466040e+006	6.465243e-009
1.066660152911529e+006	6.463980e-009
1.066785164357018e+006	6.462717e-009
1.066910175802507e+006	6.461455e-009
1.067035187247996e+006	6.460193e-009
1.067160198693485e+006	6.458932e-009
1.067285210138974e+006	6.457671e-009
1.067410221584463e+006	6.456410e-009
1.067535233029952e+006	6.455150e-009
1.067660244475441e+006	6.453890e-009
1.067785255920930e+006	6.452631e-009
1.067910267366419e+006	6.451372e-009
1.068035278811908e+006	6.450113e-009
1.068160290257397e+006	6.448855e-009
1.068285301702886e+006	6.447598e-009
1.068410313148375e+006	6.446340e-009
1.068535324593864e+006	6.445084e-009
1.068660336039353e+006	6.443827e-009
1.068785347484842e+006	6.442571e-009
1.068910358930331e+006	6.441315e-009
1.069035370375820e+006	6.440060e-009
1.069160381821309e+006	6.438805e-009
1.069285393266798e+006	6.437550e-009
1.069410404712287e+006	6.436296e-009
1.069535416157776e+006	6.435043e-009
1.069660427603265e+006	6.433790e-009
1.069785439048754e+006	6.432537e-009
1.069910450494243e+006	6.431284e-009
1.070035461939732e+006	6.430033e-009
1.070160473385221e+006	6.428781e-009
1.070285484830710e+006	6.427530e-009
1.070410496276199e+006	6.426279e-009
1.070535507721688e+006	6.425029e-009
1.070660519167177e+006	6.423778e-009
1.070785530612666e+006	6.422529e-009
1.070910542058155e+006	6.421280e-009
1.071035553503644e+006	6.420031e-009
1.071160564949133e+006	6.418782e-009
1.071285576394622e+006	6.417535e-009
1.071410587840111e+006	6.416287e-009
1.071535599285600e+006	6.415040e-009
1.071660610731089e+006	6.413793e-009
1.071785622176578e+006	6.412546e-009
1.071910633622067e+006	6.411300e-009
1.072035645067556e+006	6.410055e-009
1.072160656513045e+006	6.408809e-009
1.072285667958534e+006	6.407565e-009
1.072410679404023e+006	6.406320e-009
1.072535690849512e+006	6.405076e-009
1.072660702295001e+006	6.403833e-009
1.072785713740490e+006	6.402590e-009
1.072910725185979e+006	6.401347e-009
1.073035736631468e+006	6.400105e-009
1.073160748076957e+006	6.398863e-009
1.073285759522446e+006	6.397621e-009
1.073410770967935e+006	6.396380e-009
1.073535782413424e+006	6.395139e-009
1.073660793858913e+006	6.393899e-009
1.073785805304402e+006	6.392659e-009
1.073910816749891e+006	6.391419e-009
1.074035828195380e+006	6.390180e-009
1.074160839640869e+006	6.388941e-009
1.074285851086358e+006	6.387703e-009
1.074410862531847e+006	6.386465e-009
1.074535873977336e+006	6.385227e-009
1.074660885422825e+006	6.383990e-009
1.074785896868314e+006	6.382753e-009
1.074910908313803e+006	6.381517e-009
1.075035919759292e+006	6.380281e-009
1.075160931204781e+006	6.379045e-009
1.075285942650270e+006	6.377810e-009
1.075410954095759e+006	6.376575e-009
1.075535965541248e+006	6.375341e-009
1.075660976986738e+006	6.374107e-009
1.075785988432227e+006	6.372873e-009
1.075910999877716e+006	6.371640e-009
1.076036011323205e+006	6.370407e-009
1.076161022768694e+006	6.369175e-009
1.076286034214183e+006	6.367943e-009
1.076411045659672e+006	6.366711e-009
1.076536057105161e+006	6.365480e-009
1.076661068550650e+006	6.364249e-009
1.076786079996139e+006	6.363019e-009
1.076911091441628e+006	6.361789e-009
1.077036102887117e+006	6.360559e-009
1.077161114332606e+006	6.359330e-009
1.077286125778095e+006	6.358101e-009
1.077411137223584e+006	6.356872e-009
1.077536148669073e+006	6.355644e-009
1.077661160114562e+006	6.354417e-009
1.077786171560051e+006	6.353190e-009
1.077911183005540e+006	6.351963e-009
1.078036194451029e+006	6.350736e-009
1.078161205896518e+006	6.349510e-009
1.078286217342007e+006	6.348284e-009
1.078411228787496e+006	6.347059e-009
1.078536240232985e+006	6.345834e-009
1.078661251678474e+006	6.344609e-009
1.078786263123963e+006	6.343385e-009
1.078911274569452e+006	6.342161e-009
1.079036286014941e+006	6.340938e-009
1.079161297460430e+006	6.339715e-009
1.079286308905919e+006	6.338492e-009
1.079411320351408e+006	6.337270e-009
1.079536331796897e+006	6.336049e-009
1.079661343242386e+006	6.334827e-009
1.079786354687875e+006	6.333606e-009
1.079911366133364e+006	6.332385e-009
1.080036377578853e+006	6.331165e-009
1.080161389024342e+006	6.329945e-009
1.080286400469831e+006	6.328726e-009
1.080411411915320e+006	6.327507e-009
1.080536423360809e+006	6.326288e-009
1.080661434806298e+006	6.325070e-009
1.080786446251787e+006	6.323852e-009
1.080911457697276e+006	6.322634e-009
1.081036469142765e+006	6.321417e-009
1.081161480588254e+006	6.320200e-009
1.081286492033743e+006	6.318984e-009
1.081411503479232e+006	6.317768e-009
1.081536514924721e+006	6.316553e-009
1.081661526370210e+006	6.315338e-009
1.081786537815699e+006	6.314123e-009
1.081911549261188e+006	6.312908e-009
1.082036560706677e+006	6.311694e-009
1.082161572152166e+006	6.310481e-009
1.082286583597655e+006	6.309267e-009
1.082411595043144e+006	6.308055e-009
1.082536606488633e+006	6.306842e-009
1.082661617934122e+006	6.305630e-009
1.082786629379611e+006	6.304418e-009
1.082911640825100e+006	6.303207e-009
1.083036652270589e+006	6.301996e-009
1.083161663716078e+006	6.300785e-009
1.083286675161567e+006	6.299575e-009
1.083411686607056e+006	6.298365e-009
1.083536698052545e+006	6.297156e-009
1.083661709498034e+006	6.295947e-009
1.083786720943523e+006	6.294739e-009
1.083911732389012e+006	6.293530e-009
1.084036743834501e+006	6.292322e-009
1.084161755279990e+006	6.291115e-009
1.084286766725479e+006	6.289908e-009
1.084411778170968e+006	6.288701e-009
1.084536789616457e+006	6.287495e-009
1.084661801061946e+006	6.286289e-009
1.084786812507435e+006	6.285083e-009
1.084911823952925e+006	6.283878e-009
1.085036835398414e+006	6.282673e-009
1.085161846843903e+006	6.281469e-009
1.085286858289392e+006	6.280265e-009
1.085411869734881e+006	6.279061e-009
1.085536881180370e+006	6.277858e-009
1.085661892625859e+006	6.276655e-009
1.085786904071348e+006	6.275453e-009
1.085911915516837e+006	6.274250e-009
1.086036926962326e+006	6.273049e-009
1.086161938407815e+006	6.271847e-009
1.086286949853304e+006	6.270647e-009
1.086411961298793e+006	6.269446e-009
1.086536972744282e+006	6.268246e-009
1.086661984189771e+006	6.267046e-009
1.086786995635260e+006	6.265847e-009
1.086912007080749e+006	6.264647e-009
1.087037018526238e+006	6.263449e-009
1.087162029971727e+006	6.262251e-009
1.087287041417216e+006	6.261053e-009
1.087412052862705e+006	6.259855e-009
1.087537064308194e+006	6.258658e-009
1.087662075753683e+006	6.257461e-009
1.087787087199172e+006	6.256265e-009
1.087912098644661e+006	6.255069e-009
1.088037110090150e+006	6.253873e-009
1.088162121535639e+006	6.252678e-009
1.088287132981128e+006	6.251483e-009
1.088412144426617e+006	6.250288e-009
1.088537155872106e+006	6.249095e-009
1.088662167317595e+006	6.247900e-009
1.088787178763084e+006	6.246707e-009
1.088912190208573e+006	6.245514e-009
1.089037201654062e+006	6.244322e-009
1.089162213099551e+006	6.243130e-009
1.089287224545040e+006	6.241938e-009
1.089412235990529e+006	6.240746e-009
1.089537247436018e+006	6.239555e-009
